region,value
SomMot_38 L,898.299088748498
SomMot_38 R,762.004233026018
SomMot_39 L,584.049872258321
SomMot_39 R,774.608457247055
SomMot_4 L,773.859908947225
SomMot_4 R,848.512728574595
SomMot_40 L,793.428399315269
SomMot_40 R,634.625468326742
SomMot_41 L,700.012289290202
SomMot_41 R,866.394359683913
SomMot_42 L,692.199007124634
SomMot_42 R,753.501178466409
SomMot_43 L,609.829149823307
SomMot_43 R,715.97620867357
SomMot_44 L,738.550011706619
SomMot_44 R,699.933800967386
SomMot_45 L,679.029537583603
SomMot_45 R,861.076565240934
SomMot_46 L,733.427411108637
SomMot_46 R,498.864031354047
SomMot_47 L,571.900277292764
SomMot_47 R,617.333520477475
SomMot_48 L,737.749682990229
SomMot_48 R,598.475918788888
SomMot_49 L,602.929696338598
SomMot_49 R,702.980430270856
SomMot_5 L,854.837714317693
SomMot_5 R,784.98878108282
SomMot_50 L,547.357304673189
SomMot_50 R,753.887845118498
SomMot_51 L,646.594017818939
SomMot_51 R,682.043678340236
SomMot_52 L,737.534027150218
SomMot_52 R,651.925927378912
SomMot_53 L,721.705028692548
SomMot_53 R,668.932873704471
SomMot_54 L,775.273024451468
SomMot_54 R,733.198692781833
SomMot_55 L,532.796499613057
SomMot_55 R,505.140945910023
SomMot_56 L,663.611708883095
SomMot_56 R,606.002686919529
SomMot_6 L,774.146541716852
SomMot_6 R,1216.09519301147
SomMot_7 L,1149.2469959588
SomMot_7 R,723.913943390316
SomMot_8 L,845.438395498336
SomMot_8 R,861.769542866131
SomMot_9 L,877.274470488594
SomMot_9 R,832.552680417406
Vis_1 L,740.12111485107
Vis_1 R,1180.23497443289
Vis_10 L,845.666313400576
Vis_10 R,900.214131042381
Vis_11 L,454.283139126487
Vis_11 R,806.124524359878
Vis_12 L,737.646466134085
Vis_12 R,885.501203497992
Vis_13 L,791.398105517713
Vis_13 R,791.707021481305
Vis_14 L,832.634732105767
Vis_14 R,815.257036795065
Vis_15 L,767.922700889515
Vis_15 R,882.356228384467
Vis_16 L,757.858837680519
Vis_16 R,728.33806189235
Vis_17 L,877.426955246685
Vis_17 R,805.130233373415
Vis_18 L,843.253530353083
Vis_18 R,745.006058275447
Vis_19 L,986.778261650146
Vis_19 R,761.770663884666
Vis_2 L,752.031311400477
Vis_2 R,795.739978219358
Vis_20 L,838.924555369295
Vis_20 R,903.575647658592
Vis_21 L,759.501495159052
Vis_21 R,885.40735969417
Vis_22 L,686.262839976515
Vis_22 R,775.478035292217
Vis_23 L,819.303738713415
Vis_23 R,739.838349411572
Vis_24 L,750.609179967604
Vis_24 R,762.545015157739
Vis_25 L,743.976093464779
Vis_25 R,872.727816915652
Vis_26 L,706.21546229223
Vis_26 R,709.752695614843
Vis_27 L,735.22714338605
Vis_27 R,775.554661501935
Vis_28 L,694.724978269909
Vis_28 R,766.428834010491
Vis_29 L,866.600777781089
Vis_29 R,779.744231884762
Vis_3 L,1013.53261610873
Vis_3 R,676.694749588726
Vis_30 L,811.103978150166
Vis_30 R,740.391334684749
Vis_31 L,756.796774435314
Vis_31 R,808.071838544808
